,target
55960,7275189.5
55961,1894121.2
55962,1934329.8
55963,472998.03
55964,2927412.0
55965,410387.97
55966,1222485.5
55967,3316747.8
55968,4710982.5
55969,1998826.1
55970,1643687.2
55971,4687383.5
55972,1415426.6
55973,1658034.9
55974,3711484.2
55975,556395.8
55976,5836847.0
55977,1078172.5
55978,1598194.6
55979,444411.7
55980,747628.44
55981,642873.0
55982,1035465.2
55983,2045062.8
55984,1017939.7
55985,1393562.2
55986,1039661.8
55987,2823069.5
55988,274720.38
55989,2315466.2
55990,3013621.5
55991,4913719.5
55992,2078024.5
55993,1604193.9
55994,5480507.5
55995,2296337.8
55996,618124.4
55997,5592140.5
55998,1938515.4
55999,1891106.5
56000,1029196.3
56001,1614992.4
56002,5749548.5
56003,1234528.5
56004,1475843.8
56005,3671226.0
56006,4354130.0
56007,1960198.5
56008,2394324.8
56009,1009356.7
56010,524056.97
56011,2177296.8
56012,2786083.5
56013,2174596.2
56014,567411.94
56015,1661606.6
56016,3200654.2
56017,1645680.4
56018,1753997.2
56019,1120698.9
56020,2335720.2
56021,1107984.1
56022,3938053.2
56023,4887571.5
56024,277364.94
56025,1640029.0
56026,1865125.2
56027,1206807.1
56028,804269.06
56029,1215447.1
56030,2157363.8
56031,2487773.5
56032,853963.6
56033,2263758.0
56034,1552613.9
56035,2583579.0
56036,3345007.2
56037,2469247.8
56038,4410128.0
56039,3224166.8
56040,5508225.0
56041,3711659.0
56042,1744352.6
56043,810232.3
56044,359183.53
56045,907836.6
56046,674279.1
56047,2724040.5
56048,1369150.5
56049,1228412.0
56050,3711653.0
56051,2346399.2
56052,5330235.0
56053,6058553.0
56054,4195314.0
56055,3940122.5
56056,2222588.8
56057,4629119.0
56058,1596884.5
56059,4524964.5
56060,1659030.1
56061,1735786.1
56062,3860083.2
56063,1130132.5
56064,6885242.0
56065,3703834.5
56066,1915174.1
56067,6082194.5
56068,2131290.0
56069,3667778.5
56070,3165791.2
56071,1091146.2
56072,1798584.2
56073,1721638.4
56074,1531725.6
56075,5536586.5
56076,1088315.0
56077,1249918.1
56078,1810702.2
56079,4807199.0
56080,4525892.5
56081,4989966.0
56082,1321609.2
56083,3490866.0
56084,2604094.2
56085,3748019.0
56086,2942747.5
56087,324931.0
56088,1529585.2
56089,2946558.5
56090,1472754.4
56091,5684528.5
56092,644653.25
56093,6358486.0
56094,5438846.0
56095,634466.75
56096,1071066.5
56097,3889987.5
56098,1895617.2
56099,1531090.0
56100,1723380.1
56101,1973802.0
56102,3652105.8
56103,1353788.9
56104,3482451.2
56105,2016871.6
56106,595753.0
56107,2844840.5
56108,3871931.2
56109,5656620.0
56110,2304134.8
56111,4151778.8
56112,1990590.2
56113,1520257.1
56114,2421224.5
56115,4766624.5
56116,1593040.6
56117,2876964.5
56118,4594138.5
56119,1995688.2
56120,1270334.2
56121,289852.5
56122,1790108.9
56123,3408070.2
56124,3322801.8
56125,2424531.2
56126,1362998.2
56127,1427452.1
56128,4468049.5
56129,1458982.4
56130,1965953.5
56131,3736901.8
56132,5851858.5
56133,917064.0
56134,560421.94
56135,1753770.8
56136,143420.23
56137,572560.0
56138,708533.44
56139,2203190.8
56140,806643.7
56141,2468194.5
56142,1220548.8
56143,4320146.5
56144,5683812.0
56145,4483790.0
56146,2500024.2
56147,846815.2
56148,2994918.8
56149,3189950.5
56150,1708331.1
56151,5175971.5
56152,2727607.5
56153,1737878.1
56154,1778846.1
56155,1028263.7
56156,766960.25
56157,517154.8
56158,10124734.0
56159,2434587.2
56160,720794.6
56161,1475711.4
56162,2791670.2
56163,1107486.8
56164,1985960.4
56165,1697011.5
56166,1687038.8
56167,882357.0
56168,4088403.0
56169,805744.1
56170,3950671.5
56171,1591353.0
56172,369709.06
56173,532763.4
56174,474662.53
56175,481136.3
56176,2698132.5
56177,1466841.6
56178,1851734.9
56179,1989289.1
56180,337653.72
56181,6678569.5
56182,962321.75
56183,7653310.5
56184,434458.9
56185,2474704.8
56186,692221.6
56187,2567620.0
56188,3292739.8
56189,3989191.0
56190,2743465.5
56191,8707970.0
56192,2239340.5
56193,4204317.5
56194,3424267.8
56195,7795433.5
56196,6620323.0
56197,736588.7
56198,5826494.5
56199,3374705.2
56200,5596600.5
56201,4143348.8
56202,3855669.0
56203,2057691.1
56204,4958739.0
56205,2921720.0
56206,3967137.5
56207,406444.9
56208,874148.94
56209,2861523.0
56210,1103276.8
56211,3127485.8
56212,2545445.8
56213,2981178.5
56214,4447976.5
56215,4692787.5
56216,981821.5
56217,4357632.0
56218,2356057.2
56219,4284305.0
56220,1994266.0
56221,744598.7
56222,4604175.5
56223,1250598.9
56224,393567.28
56225,5582540.5
56226,837022.06
56227,4362670.5
56228,1019170.9
56229,410824.4
56230,5355035.0
56231,1416382.8
56232,874776.5
56233,2585577.5
56234,2579982.8
56235,3615421.0
56236,6135596.5
56237,2676554.0
56238,4421891.5
56239,5157111.5
56240,3525994.2
56241,2021204.1
56242,1972232.0
56243,2169689.8
56244,2237842.0
56245,3532238.5
56246,1045241.75
56247,1493718.9
56248,1118914.9
56249,866122.1
56250,4731965.0
56251,4411845.0
56252,3825985.8
56253,361037.78
56254,2154496.5
56255,3197148.5
56256,3156687.8
56257,3980662.2
56258,2789903.8
56259,1306153.2
56260,8291184.0
56261,1963480.9
56262,6580644.0
56263,2148682.8
56264,144564.28
56265,1215366.9
56266,1648126.5
56267,4302997.5
56268,5077700.0
56269,3200447.0
56270,1858359.1
56271,480499.8
56272,220283.64
56273,741669.25
56274,2236347.2
56275,273745.84
56276,2083544.2
56277,1657197.9
56278,2580598.5
56279,3595747.5
56280,4872964.0
56281,3889693.2
56282,721443.5
56283,2696318.8
56284,1057318.6
56285,2655039.0
56286,4372091.5
56287,3278033.2
56288,1181804.1
56289,3911667.8
56290,3275910.0
56291,627215.06
56292,2060987.5
56293,924004.25
56294,3469371.8
56295,3133540.8
56296,4716884.0
56297,3165459.8
56298,3235184.8
56299,847218.3
56300,3345293.5
56301,2031321.9
56302,579653.0
56303,6497352.5
56304,4795561.5
56305,6722778.5
56306,1986492.9
56307,4071326.2
56308,2874355.2
56309,1680966.1
56310,3430508.0
56311,970468.0
56312,1365762.0
56313,1985385.0
56314,986565.0
56315,2855805.2
56316,4892996.5
56317,2474470.2
56318,618220.3
56319,987688.7
56320,195978.03
56321,3151993.8
56322,3503624.5
56323,2349761.5
56324,2056275.2
56325,1054837.1
56326,522852.97
56327,4941568.0
56328,2060424.2
56329,1911244.2
56330,3450258.2
56331,759228.94
56332,705617.7
56333,1950858.0
56334,171771.11
56335,1780942.4
56336,1560792.9
56337,4484861.0
56338,1879609.9
56339,7478813.5
56340,1033202.7
56341,1216341.9
56342,2824964.5
56343,1291060.6
56344,2916339.0
56345,2797369.2
56346,1840178.2
56347,549888.94
56348,3080576.5
56349,1663466.9
56350,1261011.4
56351,1521263.8
56352,659246.75
56353,4297786.0
56354,428454.03
56355,2585149.8
56356,1194570.4
56357,3581214.8
56358,2528857.0
56359,495965.03
56360,1706702.6
56361,4465816.0
56362,1905746.5
56363,2718274.5
56364,2500048.8
56365,379087.38
56366,1052435.9
56367,475217.9
56368,1926837.0
56369,3306083.8
56370,584105.25
56371,1864487.6
56372,1948577.8
56373,387960.66
56374,459997.84
56375,3039991.8
56376,638653.8
56377,5769772.0
56378,7008845.0
56379,1945943.5
56380,978202.3
56381,1612141.8
56382,4012487.8
56383,7363636.0
56384,1755604.8
56385,3188234.2
56386,575630.8
56387,3884406.5
56388,3319514.5
56389,2603894.5
56390,3633084.8
56391,5062324.0
56392,684086.2
56393,1814632.9
56394,3877361.2
56395,494680.22
56396,1066779.0
56397,4764115.5
56398,2303064.2
56399,810042.6
56400,3601972.8
56401,1045439.2
56402,904138.25
56403,813076.5
56404,1854529.5
56405,2534361.2
56406,674943.3
56407,1032358.9
56408,2931834.2
56409,2424359.8
56410,4042809.5
56411,1762999.1
56412,1941681.2
56413,2233969.0
56414,341927.94
56415,398600.5
56416,4583379.5
56417,200556.81
56418,3428422.5
56419,954390.7
56420,2929730.5
56421,312653.38
56422,1943267.1
56423,1755538.1
56424,813268.44
56425,1218291.6
56426,978186.75
56427,2303652.8
56428,3746508.8
56429,4410825.0
56430,5827425.0
56431,3853199.5
56432,280015.62
56433,1109105.1
56434,1413520.2
56435,2938765.0
56436,728363.56
56437,4795703.0
56438,585947.5
56439,1146450.8
56440,2507983.8
56441,2286922.8
56442,3396996.5
56443,1400924.8
56444,1420463.1
56445,1501845.2
56446,1428270.0
56447,5228156.0
56448,934371.2
56449,2907706.5
56450,1410339.8
56451,570208.44
56452,5211181.0
56453,829204.2
56454,3604131.2
56455,6368209.5
56456,2506597.5
56457,2564890.0
56458,700069.75
56459,801711.7
56460,555774.75
56461,1090139.0
56462,2580965.2
56463,890449.0
56464,3365278.2
56465,2632107.0
56466,3337184.0
56467,535304.2
56468,2289315.8
56469,5383110.0
56470,4206411.5
56471,6343688.5
56472,4321949.0
56473,5431210.0
56474,1369779.2
56475,1411885.0
56476,2539278.8
56477,1385681.6
56478,1056547.8
56479,2805880.0
56480,1518195.9
56481,235909.42
56482,4190596.2
56483,415482.72
56484,2563441.8
56485,296086.78
56486,3201079.2
56487,1215336.0
56488,1861044.5
56489,377380.1
56490,1500601.6
56491,1781819.8
56492,914947.8
56493,4445209.5
56494,2083473.2
56495,2470680.8
56496,631924.1
56497,2002067.4
56498,1576784.5
56499,1767697.4
56500,3337233.5
56501,4715567.5
56502,3244720.0
56503,4276033.0
56504,1087075.6
56505,2511686.8
56506,2640417.5
56507,3113376.8
56508,1058124.1
56509,6384528.0
56510,2907827.8
56511,7204083.0
56512,2036445.4
56513,1272395.5
56514,619525.94
56515,3273320.5
56516,824273.06
56517,2212705.2
56518,4041392.2
56519,441750.62
56520,3700207.2
56521,657738.56
56522,1774314.5
56523,4438497.5
56524,3055527.0
56525,564494.56
56526,1890436.1
56527,3104773.5
56528,4008347.0
56529,5422884.5
56530,3034127.2
56531,5240403.0
56532,2019634.9
56533,775210.4
56534,2769203.8
56535,3367232.2
56536,972774.4
56537,887041.25
56538,1621430.5
56539,2429751.8
56540,4755974.5
56541,2726817.8
56542,3018789.0
56543,7114683.0
56544,1290349.8
56545,2024148.2
56546,3126651.2
56547,2005268.1
56548,1174243.9
56549,3934748.5
56550,461716.47
56551,600593.75
56552,2454586.2
56553,1834219.5
56554,1461057.1
56555,5198508.5
56556,1594549.0
56557,1937647.2
56558,1998219.8
56559,1890294.9
56560,1528621.2
56561,2934633.0
56562,1653953.8
56563,2931179.5
56564,1297265.6
56565,2237956.2
56566,1185815.0
56567,678995.4
56568,851499.1
56569,6689350.5
56570,1952518.5
56571,1383931.4
56572,5223503.5
56573,3847750.2
56574,1187821.5
56575,1254616.1
56576,3098247.2
56577,1546330.8
56578,1667987.5
56579,3286514.5
56580,2497395.8
56581,944610.75
56582,728436.0
56583,2415161.2
56584,2955516.8
56585,2672336.5
56586,1243577.4
56587,3223566.0
56588,1112066.5
56589,2697643.5
56590,3081009.2
56591,1977742.2
56592,2839074.2
56593,1811961.6
56594,2648856.2
56595,3397390.0
56596,1152138.5
56597,714881.25
56598,6181380.0
56599,5372389.5
56600,4694887.5
56601,4289325.0
56602,1876645.8
56603,4414266.0
56604,917862.5
56605,1342577.4
56606,2592289.5
56607,5721196.5
56608,1768625.9
56609,3499068.5
56610,1515480.2
56611,1893001.2
56612,1715040.6
56613,5065680.0
56614,6054833.5
56615,1182952.8
56616,2482999.5
56617,762760.3
56618,3324551.0
56619,1958362.8
56620,4267842.0
56621,881841.4
56622,2038165.4
56623,5365963.0
56624,1091455.5
56625,2410164.5
56626,1953724.8
56627,796572.3
56628,4857206.0
56629,533716.1
56630,397208.84
56631,1631451.2
56632,2717297.2
56633,3061798.2
56634,910456.94
56635,2212554.5
56636,3936663.2
56637,2913566.2
56638,3076679.2
56639,1629550.1
56640,2301891.5
56641,4654151.5
56642,768240.1
56643,603864.56
56644,2169697.2
56645,1490248.0
56646,2199536.5
56647,5287641.5
56648,1139202.9
56649,520154.34
56650,2900279.8
56651,4467935.0
56652,4549403.5
56653,1442905.5
56654,6034680.0
56655,3476161.0
56656,340783.9
56657,1343948.0
56658,1022594.1
56659,922290.75
56660,2629091.8
56661,5898991.0
56662,1660999.9
56663,3227119.5
56664,4176308.8
56665,332350.22
56666,910546.94
56667,1929585.9
56668,4927628.5
56669,380377.22
56670,199738.31
56671,3055094.5
56672,1437823.2
56673,1118027.8
56674,7436622.5
56675,1541945.4
56676,5292914.0
56677,2779081.5
56678,3043385.2
56679,4752157.0
56680,2898405.5
56681,1871549.2
56682,3702708.0
56683,1438354.8
56684,4822876.0
56685,3292909.0
56686,2110273.8
56687,1625397.4
56688,1352300.2
56689,1167800.9
56690,668441.4
56691,3451016.8
56692,3409394.8
56693,1132989.0
56694,1216186.6
56695,253696.38
56696,2500129.2
56697,5311440.0
56698,1308306.9
56699,883592.7
56700,7450297.5
56701,2506033.8
56702,1028262.6
56703,1593575.4
56704,2886206.0
56705,433922.25
56706,3207315.0
56707,1481662.5
56708,850250.1
56709,4983685.5
56710,2885704.5
56711,2256785.0
56712,4383160.0
56713,1785178.1
56714,1579548.5
56715,2180907.8
56716,637820.94
56717,3403052.0
56718,195978.03
56719,916910.9
56720,3595263.2
56721,3943951.2
56722,1579353.5
56723,5315463.5
56724,5369322.5
56725,2792655.5
56726,361225.84
56727,2004570.2
56728,1790607.0
56729,485101.0
56730,2700172.5
56731,4637267.5
56732,1835016.5
56733,4135157.5
56734,5711803.5
56735,2492771.8
56736,1404042.0
56737,930303.56
56738,1484383.5
56739,4184682.5
56740,2163426.5
56741,2483334.2
56742,1511083.6
56743,3834519.2
56744,1709254.4
56745,2487006.2
56746,2930100.0
56747,666421.6
56748,2801797.0
56749,691485.75
56750,554900.25
56751,5064991.0
56752,3463213.8
56753,1439609.2
56754,2878909.0
56755,1175137.1
56756,1784463.6
56757,5455240.0
56758,1125690.5
56759,615461.44
56760,2561011.0
56761,1312878.2
56762,2523879.8
56763,7070096.5
56764,542954.3
56765,4448513.0
56766,540757.94
56767,762036.7
56768,420839.06
56769,871861.5
56770,660588.56
56771,4203818.5
56772,3925899.0
56773,3655252.0
56774,690381.1
56775,2209035.8
56776,2141748.8
56777,1661759.5
56778,1186944.9
56779,3416063.2
56780,3012951.5
56781,2761701.2
56782,5666521.5
56783,1727868.4
56784,7300630.0
56785,3536131.5
56786,1792164.2
56787,997102.4
56788,3749453.5
56789,3402413.2
56790,3404239.2
56791,4048099.2
56792,2709086.8
56793,270861.4
56794,1939831.0
56795,1149738.4
56796,1109168.4
56797,3512726.8
56798,1945211.9
56799,838087.44
56800,2125462.8
56801,2283989.5
56802,4712040.5
56803,7692631.5
56804,1576363.4
56805,5502929.5
56806,395474.06
56807,2824441.8
56808,4147393.5
56809,2431689.5
56810,1379895.9
56811,6829367.5
56812,944145.06
56813,1404775.2
56814,2721437.8
56815,3189700.2
56816,1234795.0
56817,3771990.5
56818,1368848.4
56819,1773368.4
56820,1432543.4
56821,4194922.0
56822,2539850.5
56823,982425.6
56824,1961066.5
56825,1919643.4
56826,1515090.8
56827,6792906.5
56828,2262027.8
56829,507614.94
56830,1468378.5
56831,2122077.2
56832,876069.3
56833,669085.0
56834,2009088.0
56835,4294840.0
56836,1531937.9
56837,2163198.5
56838,544683.6
56839,512073.12
56840,1999350.5
56841,832175.06
56842,2203720.2
56843,964377.0
56844,1379672.8
56845,988792.2
56846,4263265.0
56847,2159484.5
56848,6099544.5
56849,1598389.9
56850,4414546.5
56851,297424.22
56852,2078024.5
56853,5252301.5
56854,4075629.2
56855,2133376.8
56856,874770.5
56857,1942402.1
56858,2112195.5
56859,1802258.8
56860,207324.31
56861,968509.1
56862,702743.94
56863,2038703.2
56864,1538989.9
56865,1085648.4
56866,3000473.8
56867,1492909.8
56868,1914214.2
56869,2182137.8
56870,841345.06
56871,3209633.5
56872,3017632.5
56873,2731621.0
56874,785178.06
56875,2097371.8
56876,3910431.2
56877,1785629.2
56878,2258574.0
56879,228640.67
56880,2650192.8
56881,2323658.8
56882,1161873.4
56883,4741958.0
56884,6020447.5
56885,950611.06
56886,2611465.2
56887,6903240.5
56888,1698766.6
56889,2034519.6
56890,420068.84
56891,5476037.5
56892,2381639.5
56893,3746582.5
56894,1249078.6
56895,4373737.5
56896,5928988.0
56897,641843.5
56898,1839107.6
56899,4432915.5
56900,3621716.2
56901,810425.25
56902,910964.44
56903,635027.5
56904,1897592.6
56905,4338271.5
56906,730412.9
56907,2301593.8
56908,1738265.4
56909,4420214.0
56910,3609957.2
56911,1363066.6
56912,2207752.2
56913,914666.7
56914,4412603.0
56915,5688068.5
56916,4455150.5
56917,961712.3
56918,1503735.2
56919,2171148.8
56920,658365.94
56921,6300530.0
56922,569770.9
56923,2673693.0
56924,1692881.8
56925,7046601.5
56926,5664079.0
56927,1891106.5
56928,1107430.6
56929,3680866.8
56930,5811353.0
56931,1500947.4
56932,915477.56
56933,746851.5
56934,1830719.6
56935,1120835.5
56936,4244392.5
56937,1748149.0
56938,1387520.1
56939,2004575.4
56940,8716298.0
56941,245670.9
56942,2227243.2
56943,2432351.2
56944,1257184.9
56945,405980.3
56946,4156722.0
56947,5125641.0
56948,4887001.5
56949,612118.44
56950,1548495.6
56951,2354634.0
56952,2633816.0
56953,4727165.5
56954,8083675.5
56955,1396828.6
56956,3578603.5
56957,1165155.9
56958,3824135.5
56959,1656293.5
56960,575159.7
56961,2502975.8
56962,203130.98
56963,5705236.5
56964,793675.3
56965,2744714.8
56966,2224394.0
56967,4468209.5
56968,251445.25
56969,2844382.5
56970,2301296.0
56971,1891811.0
56972,1691822.5
56973,1498977.4
56974,6541832.0
56975,562746.3
56976,2427240.8
56977,1189111.8
56978,3651368.2
56979,1889919.5
56980,1427595.4
56981,4513151.5
56982,966205.3
56983,3929472.0
56984,950404.25
56985,4656518.0
56986,2673647.0
56987,4025002.2
56988,1696413.0
56989,3258106.5
56990,604141.94
56991,1505174.2
56992,2229852.0
56993,1967588.6
56994,4266627.0
56995,2102461.5
56996,996009.56
56997,3222154.2
56998,1759258.1
56999,3384986.0
57000,880670.06
57001,2677152.2
57002,2538412.5
57003,6315605.5
57004,999765.7
57005,1502599.8
57006,1426117.5
57007,3885040.0
57008,2829954.5
57009,875392.7
57010,1532049.8
57011,5838342.0
57012,4931936.0
57013,3429147.8
57014,1377893.0
57015,2207315.5
57016,1824012.8
57017,1808121.0
57018,1670669.8
57019,3604975.0
57020,3094844.5
57021,3894454.5
57022,1554161.1
57023,3628704.5
57024,2074197.1
57025,3757865.2
57026,1607937.4
57027,4224000.0
57028,1686500.1
57029,2976252.8
57030,1574345.9
57031,1507163.8
57032,4704716.5
57033,4992699.5
57034,6382569.0
57035,2529325.5
57036,592824.3
57037,1684975.2
57038,3362486.0
57039,496079.53
57040,2260276.0
57041,5783923.0
57042,911922.75
57043,2454410.2
57044,5912824.5
57045,884565.06
57046,395353.44
57047,404267.0
57048,1892523.4
57049,1476270.2
57050,2790298.0
57051,5474849.5
57052,1520072.8
57053,2910334.8
57054,1817278.1
57055,4252700.5
57056,3488438.8
57057,2041699.9
57058,3713141.0
57059,2278580.0
57060,546230.0
57061,2345010.8
57062,5612810.0
57063,4639809.0
57064,5061704.0
57065,4654088.0
57066,4678616.0
57067,1708715.9
57068,1082074.0
57069,1999425.8
57070,3742042.0
57071,954692.6
57072,2220789.5
57073,434219.7
57074,2813713.0
57075,5006898.5
57076,1006303.56
57077,246008.11
57078,2590691.5
57079,744897.2
57080,917676.6
57081,223434.61
57082,1670548.4
57083,4897662.5
57084,3475937.0
57085,1192944.8
57086,585464.0
57087,2244462.0
57088,3454643.8
57089,4249530.0
57090,2044979.8
57091,2263877.8
57092,915302.8
57093,2396048.0
57094,2586668.2
57095,1279500.6
57096,2508159.0
57097,2746450.5
57098,310833.56
57099,1812235.6
57100,2146598.0
57101,2429094.5
57102,3985328.5
57103,1354190.8
57104,1515316.9
57105,2452577.8
57106,2709813.5
57107,5389230.0
57108,698408.4
57109,3516338.8
57110,5791376.0
57111,3941207.5
57112,651693.3
57113,1184811.4
57114,540103.4
57115,2998388.8
57116,3055699.5
57117,363015.9
57118,611901.2
57119,4126395.5
57120,353867.16
57121,2554449.0
57122,550564.7
57123,1245287.4
57124,2168589.5
57125,463922.06
57126,1573733.5
57127,3113035.2
57128,938797.6
57129,6982970.5
57130,936107.4
57131,1313634.8
57132,2018791.5
57133,322602.56
57134,1225310.5
57135,5335257.0
57136,892017.2
57137,1498867.9
57138,3074878.5
57139,3016827.2
57140,5622058.5
57141,2590581.5
57142,2907025.5
57143,1191094.9
57144,287641.34
57145,6983505.0
57146,1107813.1
57147,3916767.5
57148,231763.38
57149,2505369.5
57150,524822.25
57151,2996623.0
57152,3791568.2
57153,4350033.5
57154,1067200.5
57155,377202.03
57156,1556595.9
57157,1162314.0
57158,4864654.0
57159,272418.03
57160,2092371.6
57161,5525579.5
57162,6326983.0
57163,535872.7
57164,4851306.5
57165,2110898.2
57166,3521002.8
57167,1061467.6
57168,1538803.5
57169,3738186.0
57170,4284186.5
57171,2618202.8
57172,3251536.5
57173,2005628.5
57174,7776492.5
57175,1772801.6
57176,4599350.5
57177,4036743.8
57178,2110138.8
57179,3573546.0
57180,3091936.5
57181,2220443.0
57182,5025365.0
57183,2331062.0
57184,2023219.1
57185,2267131.0
57186,7499290.0
57187,2184347.5
57188,1844529.0
57189,4339766.0
57190,2455078.0
57191,1134043.8
57192,6142077.5
57193,1777365.0
57194,1048405.44
57195,2951595.5
57196,3524890.2
57197,2468680.8
57198,3207430.2
57199,5883403.5
57200,355156.78
